date,country,geo,keyword,search_interest,is_partial
2021-05-01,Singapore,SG,bibigo,69,False
2021-06-01,Singapore,SG,bibigo,77,False
2021-07-01,Singapore,SG,bibigo,53,False
2021-08-01,Singapore,SG,bibigo,63,False
2021-09-01,Singapore,SG,bibigo,52,False
2021-10-01,Singapore,SG,bibigo,53,False
2021-11-01,Singapore,SG,bibigo,40,False
2021-12-01,Singapore,SG,bibigo,35,False
2022-01-01,Singapore,SG,bibigo,54,False
2022-02-01,Singapore,SG,bibigo,51,False
2022-03-01,Singapore,SG,bibigo,52,False
2022-04-01,Singapore,SG,bibigo,72,False
2022-05-01,Singapore,SG,bibigo,45,False
2022-06-01,Singapore,SG,bibigo,46,False
2022-07-01,Singapore,SG,bibigo,53,False
2022-08-01,Singapore,SG,bibigo,45,False
2022-09-01,Singapore,SG,bibigo,34,False
2022-10-01,Singapore,SG,bibigo,46,False
2022-11-01,Singapore,SG,bibigo,43,False
2022-12-01,Singapore,SG,bibigo,44,False
2023-01-01,Singapore,SG,bibigo,46,False
2023-02-01,Singapore,SG,bibigo,53,False
2023-03-01,Singapore,SG,bibigo,46,False
2023-04-01,Singapore,SG,bibigo,41,False
2023-05-01,Singapore,SG,bibigo,37,False
2023-06-01,Singapore,SG,bibigo,44,False
2023-07-01,Singapore,SG,bibigo,47,False
2023-08-01,Singapore,SG,bibigo,43,False
2023-09-01,Singapore,SG,bibigo,44,False
2023-10-01,Singapore,SG,bibigo,27,False
2023-11-01,Singapore,SG,bibigo,44,False
2023-12-01,Singapore,SG,bibigo,38,False
2024-01-01,Singapore,SG,bibigo,57,False
2024-02-01,Singapore,SG,bibigo,50,False
2024-03-01,Singapore,SG,bibigo,43,False
2024-04-01,Singapore,SG,bibigo,37,False
2024-05-01,Singapore,SG,bibigo,54,False
2024-06-01,Singapore,SG,bibigo,43,False
2024-07-01,Singapore,SG,bibigo,46,False
2024-08-01,Singapore,SG,bibigo,48,False
2024-09-01,Singapore,SG,bibigo,50,False
2024-10-01,Singapore,SG,bibigo,48,False
2024-11-01,Singapore,SG,bibigo,49,False
2024-12-01,Singapore,SG,bibigo,35,False
2019-01-01,Thailand,TH,korean food,66,False
2019-02-01,Thailand,TH,korean food,55,False
2019-03-01,Thailand,TH,korean food,66,False
2019-04-01,Thailand,TH,korean food,60,False
2019-05-01,Thailand,TH,korean food,72,False
2019-06-01,Thailand,TH,korean food,72,False
2019-07-01,Thailand,TH,korean food,74,False
2019-08-01,Thailand,TH,korean food,78,False
2019-09-01,Thailand,TH,korean food,74,False
2019-10-01,Thailand,TH,korean food,70,False
2019-11-01,Thailand,TH,korean food,89,False
2019-12-01,Thailand,TH,korean food,60,False
2020-01-01,Thailand,TH,korean food,67,False
2020-02-01,Thailand,TH,korean food,76,False
2020-03-01,Thailand,TH,korean food,71,False
2020-04-01,Thailand,TH,korean food,89,False
2020-05-01,Thailand,TH,korean food,63,False
2020-06-01,Thailand,TH,korean food,51,False
2020-07-01,Thailand,TH,korean food,77,False
2020-08-01,Thailand,TH,korean food,80,False
2020-09-01,Thailand,TH,korean food,83,False
2020-10-01,Thailand,TH,korean food,70,False
2020-11-01,Thailand,TH,korean food,61,False
2020-12-01,Thailand,TH,korean food,64,False
2021-01-01,Thailand,TH,korean food,69,False
2021-02-01,Thailand,TH,korean food,71,False
2021-03-01,Thailand,TH,korean food,61,False
2021-04-01,Thailand,TH,korean food,66,False
2021-05-01,Thailand,TH,korean food,51,False
2021-06-01,Thailand,TH,korean food,69,False
2021-07-01,Thailand,TH,korean food,59,False
2021-08-01,Thailand,TH,korean food,48,False
2021-09-01,Thailand,TH,korean food,49,False
2021-10-01,Thailand,TH,korean food,68,False
2021-11-01,Thailand,TH,korean food,78,False
2021-12-01,Thailand,TH,korean food,49,False
2022-01-01,Thailand,TH,korean food,87,False
2022-02-01,Thailand,TH,korean food,70,False
2022-03-01,Thailand,TH,korean food,82,False
2022-04-01,Thailand,TH,korean food,89,False
2022-05-01,Thailand,TH,korean food,79,False
2022-06-01,Thailand,TH,korean food,85,False
2022-07-01,Thailand,TH,korean food,85,False
2022-08-01,Thailand,TH,korean food,94,False
2022-09-01,Thailand,TH,korean food,98,False
2022-10-01,Thailand,TH,korean food,76,False
2022-11-01,Thailand,TH,korean food,82,False
2022-12-01,Thailand,TH,korean food,84,False
2023-01-01,Thailand,TH,korean food,99,False
2023-02-01,Thailand,TH,korean food,100,False
2023-03-01,Thailand,TH,korean food,89,False
2023-04-01,Thailand,TH,korean food,81,False
2023-05-01,Thailand,TH,korean food,68,False
2023-06-01,Thailand,TH,korean food,67,False
2023-07-01,Thailand,TH,korean food,80,False
2023-08-01,Thailand,TH,korean food,78,False
2023-09-01,Thailand,TH,korean food,87,False
2023-10-01,Thailand,TH,korean food,76,False
2023-11-01,Thailand,TH,korean food,81,False
2023-12-01,Thailand,TH,korean food,82,False
2024-01-01,Thailand,TH,korean food,72,False
2024-02-01,Thailand,TH,korean food,96,False
2024-03-01,Thailand,TH,korean food,65,False
2024-04-01,Thailand,TH,korean food,77,False
2024-05-01,Thailand,TH,korean food,77,False
2024-06-01,Thailand,TH,korean food,88,False
2024-07-01,Thailand,TH,korean food,78,False
2024-08-01,Thailand,TH,korean food,71,False
2024-09-01,Thailand,TH,korean food,84,False
2024-10-01,Thailand,TH,korean food,72,False
2024-11-01,Thailand,TH,korean food,78,False
2024-12-01,Thailand,TH,korean food,90,False
2019-01-01,Thailand,TH,kimchi,32,False
2019-02-01,Thailand,TH,kimchi,33,False
2019-03-01,Thailand,TH,kimchi,30,False
2019-04-01,Thailand,TH,kimchi,28,False
2019-05-01,Thailand,TH,kimchi,29,False
2019-06-01,Thailand,TH,kimchi,39,False
2019-07-01,Thailand,TH,kimchi,34,False
2019-08-01,Thailand,TH,kimchi,38,False
2019-09-01,Thailand,TH,kimchi,37,False
2019-10-01,Thailand,TH,kimchi,40,False
2019-11-01,Thailand,TH,kimchi,41,False
2019-12-01,Thailand,TH,kimchi,33,False
2020-01-01,Thailand,TH,kimchi,35,False
2020-02-01,Thailand,TH,kimchi,35,False
2020-03-01,Thailand,TH,kimchi,56,False
2020-04-01,Thailand,TH,kimchi,100,False
2020-05-01,Thailand,TH,kimchi,78,False
2020-06-01,Thailand,TH,kimchi,61,False
2020-07-01,Thailand,TH,kimchi,49,False
2020-08-01,Thailand,TH,kimchi,43,False
2020-09-01,Thailand,TH,kimchi,43,False
2020-10-01,Thailand,TH,kimchi,34,False
2020-11-01,Thailand,TH,kimchi,35,False
2020-12-01,Thailand,TH,kimchi,35,False
2021-01-01,Thailand,TH,kimchi,61,False
2021-02-01,Thailand,TH,kimchi,52,False
2021-03-01,Thailand,TH,kimchi,46,False
2021-04-01,Thailand,TH,kimchi,51,False
2021-05-01,Thailand,TH,kimchi,57,False
2021-06-01,Thailand,TH,kimchi,50,False
2021-07-01,Thailand,TH,kimchi,55,False
2021-08-01,Thailand,TH,kimchi,48,False
2021-09-01,Thailand,TH,kimchi,52,False
2021-10-01,Thailand,TH,kimchi,44,False
2021-11-01,Thailand,TH,kimchi,44,False
2021-12-01,Thailand,TH,kimchi,38,False
2022-01-01,Thailand,TH,kimchi,64,False
2022-02-01,Thailand,TH,kimchi,60,False
2022-03-01,Thailand,TH,kimchi,60,False
2022-04-01,Thailand,TH,kimchi,64,False
2022-05-01,Thailand,TH,kimchi,56,False
2022-06-01,Thailand,TH,kimchi,55,False
2022-07-01,Thailand,TH,kimchi,53,False
2022-08-01,Thailand,TH,kimchi,59,False
2022-09-01,Thailand,TH,kimchi,55,False
2022-10-01,Thailand,TH,kimchi,57,False
2022-11-01,Thailand,TH,kimchi,51,False
2022-12-01,Thailand,TH,kimchi,60,False
2023-01-01,Thailand,TH,kimchi,54,False
2023-02-01,Thailand,TH,kimchi,63,False
2023-03-01,Thailand,TH,kimchi,55,False
2023-04-01,Thailand,TH,kimchi,56,False
2023-05-01,Thailand,TH,kimchi,42,False
2023-06-01,Thailand,TH,kimchi,36,False
2023-07-01,Thailand,TH,kimchi,43,False
2023-08-01,Thailand,TH,kimchi,49,False
2023-09-01,Thailand,TH,kimchi,38,False
2023-10-01,Thailand,TH,kimchi,41,False
2023-11-01,Thailand,TH,kimchi,45,False
2023-12-01,Thailand,TH,kimchi,47,False
2024-01-01,Thailand,TH,kimchi,57,False
2024-02-01,Thailand,TH,kimchi,54,False
2024-03-01,Thailand,TH,kimchi,51,False
2024-04-01,Thailand,TH,kimchi,55,False
2024-05-01,Thailand,TH,kimchi,51,False
2024-06-01,Thailand,TH,kimchi,44,False
2024-07-01,Thailand,TH,kimchi,57,False
2024-08-01,Thailand,TH,kimchi,46,False
2024-09-01,Thailand,TH,kimchi,55,False
2024-10-01,Thailand,TH,kimchi,57,False
2024-11-01,Thailand,TH,kimchi,51,False
2024-12-01,Thailand,TH,kimchi,55,False
2019-01-01,Thailand,TH,gochujang,0,False
2019-02-01,Thailand,TH,gochujang,0,False
2019-03-01,Thailand,TH,gochujang,0,False
2019-04-01,Thailand,TH,gochujang,0,False
2019-05-01,Thailand,TH,gochujang,21,False
2019-06-01,Thailand,TH,gochujang,0,False
2019-07-01,Thailand,TH,gochujang,32,False
2019-08-01,Thailand,TH,gochujang,19,False
2019-09-01,Thailand,TH,gochujang,0,False
2019-10-01,Thailand,TH,gochujang,0,False
2019-11-01,Thailand,TH,gochujang,0,False
2019-12-01,Thailand,TH,gochujang,21,False
2020-01-01,Thailand,TH,gochujang,37,False
2020-02-01,Thailand,TH,gochujang,24,False
2020-03-01,Thailand,TH,gochujang,40,False
2020-04-01,Thailand,TH,gochujang,100,False
2020-05-01,Thailand,TH,gochujang,68,False
2020-06-01,Thailand,TH,gochujang,51,False
2020-07-01,Thailand,TH,gochujang,29,False
2020-08-01,Thailand,TH,gochujang,19,False
2020-09-01,Thailand,TH,gochujang,23,False
2020-10-01,Thailand,TH,gochujang,0,False
2020-11-01,Thailand,TH,gochujang,27,False
2020-12-01,Thailand,TH,gochujang,25,False
2021-01-01,Thailand,TH,gochujang,58,False
2021-02-01,Thailand,TH,gochujang,29,False
2021-03-01,Thailand,TH,gochujang,32,False
2021-04-01,Thailand,TH,gochujang,33,False
2021-05-01,Thailand,TH,gochujang,41,False
2021-06-01,Thailand,TH,gochujang,26,False
2021-07-01,Thailand,TH,gochujang,34,False
2021-08-01,Thailand,TH,gochujang,42,False
2021-09-01,Thailand,TH,gochujang,35,False
2021-10-01,Thailand,TH,gochujang,31,False
2021-11-01,Thailand,TH,gochujang,25,False
2021-12-01,Thailand,TH,gochujang,26,False
2022-01-01,Thailand,TH,gochujang,0,False
2022-02-01,Thailand,TH,gochujang,26,False
2022-03-01,Thailand,TH,gochujang,24,False
2022-04-01,Thailand,TH,gochujang,20,False
2022-05-01,Thailand,TH,gochujang,34,False
2022-06-01,Thailand,TH,gochujang,30,False
2022-07-01,Thailand,TH,gochujang,43,False
2022-08-01,Thailand,TH,gochujang,35,False
2022-09-01,Thailand,TH,gochujang,23,False
2022-10-01,Thailand,TH,gochujang,18,False
2022-11-01,Thailand,TH,gochujang,27,False
2022-12-01,Thailand,TH,gochujang,32,False
2023-01-01,Thailand,TH,gochujang,47,False
2023-02-01,Thailand,TH,gochujang,35,False
2023-03-01,Thailand,TH,gochujang,31,False
2023-04-01,Thailand,TH,gochujang,0,False
2023-05-01,Thailand,TH,gochujang,33,False
2023-06-01,Thailand,TH,gochujang,33,False
2023-07-01,Thailand,TH,gochujang,37,False
2023-08-01,Thailand,TH,gochujang,27,False
2023-09-01,Thailand,TH,gochujang,34,False
2023-10-01,Thailand,TH,gochujang,41,False
2023-11-01,Thailand,TH,gochujang,31,False
2023-12-01,Thailand,TH,gochujang,37,False
2024-01-01,Thailand,TH,gochujang,39,False
2024-02-01,Thailand,TH,gochujang,52,False
2024-03-01,Thailand,TH,gochujang,36,False
2024-04-01,Thailand,TH,gochujang,37,False
2024-05-01,Thailand,TH,gochujang,37,False
2024-06-01,Thailand,TH,gochujang,27,False
2024-07-01,Thailand,TH,gochujang,28,False
2024-08-01,Thailand,TH,gochujang,38,False
2024-09-01,Thailand,TH,gochujang,30,False
2024-10-01,Thailand,TH,gochujang,36,False
2024-11-01,Thailand,TH,gochujang,51,False
2024-12-01,Thailand,TH,gochujang,31,False
2019-01-01,Thailand,TH,tteokbokki,60,False
2019-02-01,Thailand,TH,tteokbokki,44,False
2019-03-01,Thailand,TH,tteokbokki,29,False
2019-04-01,Thailand,TH,tteokbokki,39,False
2019-05-01,Thailand,TH,tteokbokki,57,False
2019-06-01,Thailand,TH,tteokbokki,49,False
2019-07-01,Thailand,TH,tteokbokki,47,False
2019-08-01,Thailand,TH,tteokbokki,48,False
2019-09-01,Thailand,TH,tteokbokki,30,False
2019-10-01,Thailand,TH,tteokbokki,26,False
2019-11-01,Thailand,TH,tteokbokki,53,False
2019-12-01,Thailand,TH,tteokbokki,36,False
2020-01-01,Thailand,TH,tteokbokki,43,False
2020-02-01,Thailand,TH,tteokbokki,35,False
2020-03-01,Thailand,TH,tteokbokki,40,False
2020-04-01,Thailand,TH,tteokbokki,46,False
2020-05-01,Thailand,TH,tteokbokki,56,False
2020-06-01,Thailand,TH,tteokbokki,57,False
2020-07-01,Thailand,TH,tteokbokki,38,False
2020-08-01,Thailand,TH,tteokbokki,45,False
2020-09-01,Thailand,TH,tteokbokki,36,False
2020-10-01,Thailand,TH,tteokbokki,43,False
2020-11-01,Thailand,TH,tteokbokki,41,False
2020-12-01,Thailand,TH,tteokbokki,38,False
2021-01-01,Thailand,TH,tteokbokki,45,False
2021-02-01,Thailand,TH,tteokbokki,27,False
2021-03-01,Thailand,TH,tteokbokki,61,False
2021-04-01,Thailand,TH,tteokbokki,43,False
2021-05-01,Thailand,TH,tteokbokki,79,False
2021-06-01,Thailand,TH,tteokbokki,55,False
2021-07-01,Thailand,TH,tteokbokki,51,False
2021-08-01,Thailand,TH,tteokbokki,53,False
2021-09-01,Thailand,TH,tteokbokki,78,False
2021-10-01,Thailand,TH,tteokbokki,72,False
2021-11-01,Thailand,TH,tteokbokki,65,False
2021-12-01,Thailand,TH,tteokbokki,71,False
2022-01-01,Thailand,TH,tteokbokki,69,False
2022-02-01,Thailand,TH,tteokbokki,62,False
2022-03-01,Thailand,TH,tteokbokki,77,False
2022-04-01,Thailand,TH,tteokbokki,87,False
2022-05-01,Thailand,TH,tteokbokki,99,False
2022-06-01,Thailand,TH,tteokbokki,92,False
2022-07-01,Thailand,TH,tteokbokki,77,False
2022-08-01,Thailand,TH,tteokbokki,99,False
2022-09-01,Thailand,TH,tteokbokki,79,False
2022-10-01,Thailand,TH,tteokbokki,69,False
2022-11-01,Thailand,TH,tteokbokki,86,False
2022-12-01,Thailand,TH,tteokbokki,67,False
2023-01-01,Thailand,TH,tteokbokki,77,False
2023-02-01,Thailand,TH,tteokbokki,74,False
2023-03-01,Thailand,TH,tteokbokki,66,False
2023-04-01,Thailand,TH,tteokbokki,53,False
2023-05-01,Thailand,TH,tteokbokki,52,False
2023-06-01,Thailand,TH,tteokbokki,60,False
2023-07-01,Thailand,TH,tteokbokki,63,False
2023-08-01,Thailand,TH,tteokbokki,82,False
2023-09-01,Thailand,TH,tteokbokki,67,False
2023-10-01,Thailand,TH,tteokbokki,81,False
2023-11-01,Thailand,TH,tteokbokki,86,False
2023-12-01,Thailand,TH,tteokbokki,88,False
2024-01-01,Thailand,TH,tteokbokki,89,False
2024-02-01,Thailand,TH,tteokbokki,77,False
2024-03-01,Thailand,TH,tteokbokki,64,False
2024-04-01,Thailand,TH,tteokbokki,86,False
2024-05-01,Thailand,TH,tteokbokki,67,False
2024-06-01,Thailand,TH,tteokbokki,100,False
2024-07-01,Thailand,TH,tteokbokki,86,False
2024-08-01,Thailand,TH,tteokbokki,58,False
2024-09-01,Thailand,TH,tteokbokki,77,False
2024-10-01,Thailand,TH,tteokbokki,66,False
2024-11-01,Thailand,TH,tteokbokki,77,False
2024-12-01,Thailand,TH,tteokbokki,83,False
2019-01-01,Thailand,TH,korean ramen,0,False
2019-02-01,Thailand,TH,korean ramen,0,False
2019-03-01,Thailand,TH,korean ramen,0,False
2019-04-01,Thailand,TH,korean ramen,0,False
2019-05-01,Thailand,TH,korean ramen,0,False
2019-06-01,Thailand,TH,korean ramen,0,False
2019-07-01,Thailand,TH,korean ramen,0,False
2019-08-01,Thailand,TH,korean ramen,0,False
2019-09-01,Thailand,TH,korean ramen,0,False
2019-10-01,Thailand,TH,korean ramen,0,False
2019-11-01,Thailand,TH,korean ramen,90,False
2019-12-01,Thailand,TH,korean ramen,0,False
2020-01-01,Thailand,TH,korean ramen,0,False
2020-02-01,Thailand,TH,korean ramen,0,False
2020-03-01,Thailand,TH,korean ramen,0,False
2020-04-01,Thailand,TH,korean ramen,0,False
2020-05-01,Thailand,TH,korean ramen,0,False
2020-06-01,Thailand,TH,korean ramen,0,False
2020-07-01,Thailand,TH,korean ramen,0,False
2020-08-01,Thailand,TH,korean ramen,0,False
2020-09-01,Thailand,TH,korean ramen,0,False
2020-10-01,Thailand,TH,korean ramen,0,False
2020-11-01,Thailand,TH,korean ramen,0,False
2020-12-01,Thailand,TH,korean ramen,0,False
2021-01-01,Thailand,TH,korean ramen,0,False
2021-02-01,Thailand,TH,korean ramen,0,False
2021-03-01,Thailand,TH,korean ramen,0,False
2021-04-01,Thailand,TH,korean ramen,0,False
2021-05-01,Thailand,TH,korean ramen,0,False
2021-06-01,Thailand,TH,korean ramen,0,False
2021-07-01,Thailand,TH,korean ramen,0,False
2021-08-01,Thailand,TH,korean ramen,0,False
2021-09-01,Thailand,TH,korean ramen,0,False
2021-10-01,Thailand,TH,korean ramen,0,False
2021-11-01,Thailand,TH,korean ramen,0,False
2021-12-01,Thailand,TH,korean ramen,0,False
2022-01-01,Thailand,TH,korean ramen,82,False
2022-02-01,Thailand,TH,korean ramen,0,False
2022-03-01,Thailand,TH,korean ramen,92,False
2022-04-01,Thailand,TH,korean ramen,0,False
2022-05-01,Thailand,TH,korean ramen,65,False
2022-06-01,Thailand,TH,korean ramen,0,False
2022-07-01,Thailand,TH,korean ramen,91,False
2022-08-01,Thailand,TH,korean ramen,0,False
2022-09-01,Thailand,TH,korean ramen,0,False
2022-10-01,Thailand,TH,korean ramen,0,False
2022-11-01,Thailand,TH,korean ramen,0,False
2022-12-01,Thailand,TH,korean ramen,0,False
2023-01-01,Thailand,TH,korean ramen,0,False
2023-02-01,Thailand,TH,korean ramen,0,False
2023-03-01,Thailand,TH,korean ramen,0,False
2023-04-01,Thailand,TH,korean ramen,0,False
2023-05-01,Thailand,TH,korean ramen,68,False
2023-06-01,Thailand,TH,korean ramen,0,False
2023-07-01,Thailand,TH,korean ramen,0,False
2023-08-01,Thailand,TH,korean ramen,0,False
2023-09-01,Thailand,TH,korean ramen,0,False
2023-10-01,Thailand,TH,korean ramen,0,False
2023-11-01,Thailand,TH,korean ramen,0,False
2023-12-01,Thailand,TH,korean ramen,80,False
2024-01-01,Thailand,TH,korean ramen,0,False
2024-02-01,Thailand,TH,korean ramen,0,False
2024-03-01,Thailand,TH,korean ramen,0,False
2024-04-01,Thailand,TH,korean ramen,92,False
2024-05-01,Thailand,TH,korean ramen,0,False
2024-06-01,Thailand,TH,korean ramen,0,False
2024-07-01,Thailand,TH,korean ramen,0,False
2024-08-01,Thailand,TH,korean ramen,0,False
2024-09-01,Thailand,TH,korean ramen,0,False
2024-10-01,Thailand,TH,korean ramen,0,False
2024-11-01,Thailand,TH,korean ramen,0,False
2024-12-01,Thailand,TH,korean ramen,100,False
2019-01-01,Thailand,TH,bibigo,0,False
2019-02-01,Thailand,TH,bibigo,0,False
2019-03-01,Thailand,TH,bibigo,0,False
2019-04-01,Thailand,TH,bibigo,0,False
2019-05-01,Thailand,TH,bibigo,0,False
2019-06-01,Thailand,TH,bibigo,0,False
2019-07-01,Thailand,TH,bibigo,0,False
2019-08-01,Thailand,TH,bibigo,0,False
2019-09-01,Thailand,TH,bibigo,0,False
2019-10-01,Thailand,TH,bibigo,0,False
2019-11-01,Thailand,TH,bibigo,0,False
2019-12-01,Thailand,TH,bibigo,0,False
2020-01-01,Thailand,TH,bibigo,0,False
2020-02-01,Thailand,TH,bibigo,0,False
2020-03-01,Thailand,TH,bibigo,58,False
2020-04-01,Thailand,TH,bibigo,98,False
2020-05-01,Thailand,TH,bibigo,65,False
2020-06-01,Thailand,TH,bibigo,0,False
2020-07-01,Thailand,TH,bibigo,0,False
2020-08-01,Thailand,TH,bibigo,0,False
2020-09-01,Thailand,TH,bibigo,0,False
2020-10-01,Thailand,TH,bibigo,0,False
2020-11-01,Thailand,TH,bibigo,52,False
2020-12-01,Thailand,TH,bibigo,48,False
2021-01-01,Thailand,TH,bibigo,58,False
2021-02-01,Thailand,TH,bibigo,0,False
2021-03-01,Thailand,TH,bibigo,48,False
2021-04-01,Thailand,TH,bibigo,59,False
2021-05-01,Thailand,TH,bibigo,55,False
2021-06-01,Thailand,TH,bibigo,56,False
2021-07-01,Thailand,TH,bibigo,0,False
2021-08-01,Thailand,TH,bibigo,42,False
2021-09-01,Thailand,TH,bibigo,0,False
2021-10-01,Thailand,TH,bibigo,0,False
2021-11-01,Thailand,TH,bibigo,0,False
2021-12-01,Thailand,TH,bibigo,0,False
2022-01-01,Thailand,TH,bibigo,47,False
2022-02-01,Thailand,TH,bibigo,55,False
2022-03-01,Thailand,TH,bibigo,71,False
2022-04-01,Thailand,TH,bibigo,68,False
2022-05-01,Thailand,TH,bibigo,64,False
2022-06-01,Thailand,TH,bibigo,0,False
2022-07-01,Thailand,TH,bibigo,63,False
2022-08-01,Thailand,TH,bibigo,42,False
2022-09-01,Thailand,TH,bibigo,0,False
2022-10-01,Thailand,TH,bibigo,0,False
2022-11-01,Thailand,TH,bibigo,58,False
2022-12-01,Thailand,TH,bibigo,0,False
2023-01-01,Thailand,TH,bibigo,38,False
2023-02-01,Thailand,TH,bibigo,81,False
2023-03-01,Thailand,TH,bibigo,88,False
2023-04-01,Thailand,TH,bibigo,39,False
2023-05-01,Thailand,TH,bibigo,41,False
2023-06-01,Thailand,TH,bibigo,52,False
2023-07-01,Thailand,TH,bibigo,49,False
2023-08-01,Thailand,TH,bibigo,46,False
2023-09-01,Thailand,TH,bibigo,0,False
2023-10-01,Thailand,TH,bibigo,0,False
2023-11-01,Thailand,TH,bibigo,66,False
2023-12-01,Thailand,TH,bibigo,0,False
2024-01-01,Thailand,TH,bibigo,0,False
2024-02-01,Thailand,TH,bibigo,51,False
2024-03-01,Thailand,TH,bibigo,0,False
2024-04-01,Thailand,TH,bibigo,71,False
2024-05-01,Thailand,TH,bibigo,53,False
2024-06-01,Thailand,TH,bibigo,82,False
2024-07-01,Thailand,TH,bibigo,78,False
2024-08-01,Thailand,TH,bibigo,0,False
2024-09-01,Thailand,TH,bibigo,0,False
2024-10-01,Thailand,TH,bibigo,0,False
2024-11-01,Thailand,TH,bibigo,100,False
2024-12-01,Thailand,TH,bibigo,90,False
2019-01-01,Viet Nam,VN,korean food,48,False
2019-02-01,Viet Nam,VN,korean food,56,False
2019-03-01,Viet Nam,VN,korean food,53,False
2019-04-01,Viet Nam,VN,korean food,58,False
2019-05-01,Viet Nam,VN,korean food,68,False
2019-06-01,Viet Nam,VN,korean food,59,False
2019-07-01,Viet Nam,VN,korean food,63,False
2019-08-01,Viet Nam,VN,korean food,61,False
2019-09-01,Viet Nam,VN,korean food,54,False
2019-10-01,Viet Nam,VN,korean food,52,False
2019-11-01,Viet Nam,VN,korean food,76,False
2019-12-01,Viet Nam,VN,korean food,55,False
2020-01-01,Viet Nam,VN,korean food,70,False
2020-02-01,Viet Nam,VN,korean food,42,False
2020-03-01,Viet Nam,VN,korean food,41,False
2020-04-01,Viet Nam,VN,korean food,41,False
2020-05-01,Viet Nam,VN,korean food,51,False
2020-06-01,Viet Nam,VN,korean food,53,False
2020-07-01,Viet Nam,VN,korean food,58,False
2020-08-01,Viet Nam,VN,korean food,50,False
2020-09-01,Viet Nam,VN,korean food,58,False
2020-10-01,Viet Nam,VN,korean food,58,False
2020-11-01,Viet Nam,VN,korean food,51,False
2020-12-01,Viet Nam,VN,korean food,48,False
2021-01-01,Viet Nam,VN,korean food,40,False
2021-02-01,Viet Nam,VN,korean food,42,False
2021-03-01,Viet Nam,VN,korean food,41,False
2021-04-01,Viet Nam,VN,korean food,46,False
2021-05-01,Viet Nam,VN,korean food,40,False
2021-06-01,Viet Nam,VN,korean food,24,False
2021-07-01,Viet Nam,VN,korean food,16,False
2021-08-01,Viet Nam,VN,korean food,16,False
2021-09-01,Viet Nam,VN,korean food,18,False
2021-10-01,Viet Nam,VN,korean food,25,False
2021-11-01,Viet Nam,VN,korean food,40,False
2021-12-01,Viet Nam,VN,korean food,37,False
2022-01-01,Viet Nam,VN,korean food,56,False
2022-02-01,Viet Nam,VN,korean food,69,False
2022-03-01,Viet Nam,VN,korean food,59,False
2022-04-01,Viet Nam,VN,korean food,71,False
2022-05-01,Viet Nam,VN,korean food,65,False
2022-06-01,Viet Nam,VN,korean food,71,False
2022-07-01,Viet Nam,VN,korean food,75,False
2022-08-01,Viet Nam,VN,korean food,74,False
2022-09-01,Viet Nam,VN,korean food,78,False
2022-10-01,Viet Nam,VN,korean food,77,False
2022-11-01,Viet Nam,VN,korean food,72,False
2022-12-01,Viet Nam,VN,korean food,80,False
2023-01-01,Viet Nam,VN,korean food,80,False
2023-02-01,Viet Nam,VN,korean food,84,False
2023-03-01,Viet Nam,VN,korean food,75,False
2023-04-01,Viet Nam,VN,korean food,82,False
2023-05-01,Viet Nam,VN,korean food,91,False
2023-06-01,Viet Nam,VN,korean food,84,False
2023-07-01,Viet Nam,VN,korean food,81,False
2023-08-01,Viet Nam,VN,korean food,83,False
2023-09-01,Viet Nam,VN,korean food,93,False
2023-10-01,Viet Nam,VN,korean food,88,False
2023-11-01,Viet Nam,VN,korean food,82,False
2023-12-01,Viet Nam,VN,korean food,85,False
2024-01-01,Viet Nam,VN,korean food,86,False
2024-02-01,Viet Nam,VN,korean food,94,False
2024-03-01,Viet Nam,VN,korean food,93,False
2024-04-01,Viet Nam,VN,korean food,86,False
2024-05-01,Viet Nam,VN,korean food,96,False
2024-06-01,Viet Nam,VN,korean food,96,False
2024-07-01,Viet Nam,VN,korean food,94,False
2024-08-01,Viet Nam,VN,korean food,100,False
2024-09-01,Viet Nam,VN,korean food,95,False
2024-10-01,Viet Nam,VN,korean food,94,False
2024-11-01,Viet Nam,VN,korean food,97,False
2024-12-01,Viet Nam,VN,korean food,81,False
2019-01-01,Viet Nam,VN,kimchi,75,False
2019-02-01,Viet Nam,VN,kimchi,73,False
2019-03-01,Viet Nam,VN,kimchi,59,False
2019-04-01,Viet Nam,VN,kimchi,53,False
2019-05-01,Viet Nam,VN,kimchi,47,False
2019-06-01,Viet Nam,VN,kimchi,55,False
2019-07-01,Viet Nam,VN,kimchi,64,False
2019-08-01,Viet Nam,VN,kimchi,63,False
2019-09-01,Viet Nam,VN,kimchi,65,False
2019-10-01,Viet Nam,VN,kimchi,69,False
2019-11-01,Viet Nam,VN,kimchi,65,False
2019-12-01,Viet Nam,VN,kimchi,64,False
2020-01-01,Viet Nam,VN,kimchi,76,False
2020-02-01,Viet Nam,VN,kimchi,65,False
2020-03-01,Viet Nam,VN,kimchi,72,False
2020-04-01,Viet Nam,VN,kimchi,100,False
2020-05-01,Viet Nam,VN,kimchi,66,False
2020-06-01,Viet Nam,VN,kimchi,66,False
2020-07-01,Viet Nam,VN,kimchi,59,False
2020-08-01,Viet Nam,VN,kimchi,70,False
2020-09-01,Viet Nam,VN,kimchi,73,False
2020-10-01,Viet Nam,VN,kimchi,73,False
2020-11-01,Viet Nam,VN,kimchi,62,False
